飯店名稱,評論分數,館內熱門設施,住客評論(前3則),行政區,地址,緯度,經度,房型名稱,價格,可住宿人數,房型圖片網址,飯店連結,星等
城市商旅 北門館,8.1,禁菸客房、免費無線網路、機場接駁車、24 小時接待櫃檯、洗衣、電梯、行李寄存,「地點好，離桃園機場捷運和台北車站近，無論是要搭捷運到市區逛或是往返桃園機場都很方便。還有鄰近寧夏夜市，大約走路5分鐘便可到達，非常方便。飯店提供台灣特產代訂與直送旅館，十分方便。工作人員親切，24小時都有人在櫃檯，將近半夜12點到達都有人在櫃達服務check-in真的很專業。房間整潔打掃乾淨漂亮，空調(AC)也足夠冷。」 | 「地點好，服務人員親切。」 | 「地點太好了」,大同區,台北大同區長安西路265號,25.05214467937325,121.51081616684678,標準房,9944,2,無,https://www.booking.com/hotel/tw/citysuite-beimen.zh-tw.html,4
國王大飯店,8.0,禁菸客房、免費無線網路、餐廳、家庭房、24 小時接待櫃檯、電梯、行李寄存、暖氣、花園,「#續介紹國王大飯店。這家日客非常多，比台灣客還多，我居然有置身日本的感覺❤️ 早餐也有鯖魚方豆腐味噌湯地瓜粥小雞腿。西瓜很沙很甜超好吃。早餐的幾位服務阿姨，十分親切熱心，會主動向我介紹各早餐區，甚至問我有沒有吃飽，要多吃一點。我今天還租借了會議室進行線上演講，整個過程相當舒適自在。大力推薦老牌的國王大飯店。  #三介紹老牌國王大飯店...」 | 「床，軟硬度剛好適合我，枕頭也是」 | 「飯店櫃檯人員親切有禮，服務極佳」,中山區,台北中山區南京東路一段118號,25.05194484637407,121.52671694755554,標準房,5200,3,#RD58252911,https://www.booking.com/hotel/tw/emperor-hotel.zh-tw.html,3
國王大飯店,8.0,禁菸客房、免費無線網路、餐廳、家庭房、24 小時接待櫃檯、電梯、行李寄存、暖氣、花園,「#續介紹國王大飯店。這家日客非常多，比台灣客還多，我居然有置身日本的感覺❤️ 早餐也有鯖魚方豆腐味噌湯地瓜粥小雞腿。西瓜很沙很甜超好吃。早餐的幾位服務阿姨，十分親切熱心，會主動向我介紹各早餐區，甚至問我有沒有吃飽，要多吃一點。我今天還租借了會議室進行線上演講，整個過程相當舒適自在。大力推薦老牌的國王大飯店。  #三介紹老牌國王大飯店...」 | 「床，軟硬度剛好適合我，枕頭也是」 | 「飯店櫃檯人員親切有禮，服務極佳」,中山區,台北中山區南京東路一段118號,25.05194484637407,121.52671694755554,標準房,4228,2,#RD58252909,https://www.booking.com/hotel/tw/emperor-hotel.zh-tw.html,3
香樹花園酒店,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,9800,2,#RD415433807,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html,4
香樹花園酒店,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,10409,2,無,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html,4
香樹花園酒店,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,9800,2,#RD415433808,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html,4
香樹花園酒店,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,10500,2,#RD415433804,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html,4
香樹花園酒店,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,11109,2,無,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html,4
香樹花園酒店,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,10500,2,#RD415433805,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html,4
香樹花園酒店,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,11900,2,#RD415433811,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html,4
香樹花園酒店,8.7,室外游泳池、禁菸客房、免費無線網路、免費停車、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、早餐評價還不錯,「有很乾淨的游泳池」 | 「空間寬敞、乾淨，早餐美味、量得宜」 | 「服務人員都非常親切！旅途小插曲，回家後發現小孩的玩偶遺忘在房間內，當晚致電給飯店（已經很晚了）櫃檯男生服務員態度非常親切、耐心，也順利幫我們寄回我們遺留的物品，真心推薦！」,中山區,台北中山區堤頂大道二段566號,25.083989,121.56066,標準房,12509,2,無,https://www.booking.com/hotel/tw/xiang-shu-hua-yuan-jiu-dian.zh-tw.html,4
新驛旅店台北車站三館,8.8,禁菸客房、免費無線網路、客房服務、機場接駁車、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務,「喜歡櫃台人員的貼心」 | 「靠近台北車站，肯德基就在樓下」 | 「很乾凈 舒服 雖小間但很舒服」,大同區,台北大同區長安西路77號,25.051038498443223,121.51671096682549,標準房,6584,2,#RD34142701,https://www.booking.com/hotel/tw/cityinn-3.zh-tw.html,3
新驛旅店台北車站三館,8.8,禁菸客房、免費無線網路、客房服務、機場接駁車、家庭房、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務,「喜歡櫃台人員的貼心」 | 「靠近台北車站，肯德基就在樓下」 | 「很乾凈 舒服 雖小間但很舒服」,大同區,台北大同區長安西路77號,25.051038498443223,121.51671096682549,標準房,7781,2,#RD34142703,https://www.booking.com/hotel/tw/cityinn-3.zh-tw.html,3
台北天成大飯店,8.3,禁菸客房、健身中心、客房服務、免費停車、機場接駁車、3 間餐廳、酒吧、早餐評價還不錯,「菜色豊富」 | 「服務很棒，房間很乾淨，隔音很好，早餐非常棒」 | 「早餐不錯 居住交通方便」,中正區,台北中正區忠孝西路一段43號,25.046188329544403,121.518208980724,標準房,8194,2,#RD29412216,https://www.booking.com/hotel/tw/cosmos-taipei.zh-tw.html,5
漾館溫泉飯店,8.7,免費停車、餐廳、24 小時接待櫃檯、溫泉浴、電梯、行李寄存、早餐評價還不錯,「地點方便、早餐豐盛」 | 「雖然整體不大，但浴缸真的滿意，餐點也是麻雀雖小五臟俱全，餐點也水準之上，有種溫暖氛圍，因為來跨年的，員工也是非常的貼心，還準備小禮物🤣 只能說很用心的飯店」 | 「地點佳，房間小巧精美～ 可以獨立泡溫泉真的超級讚！！ 假日的早餐是自助餐，餐點多樣齊全，超級喜歡💕」,北投區,台北北投區溫泉路63號,25.13512047590462,121.5046638250351,標準房,6000,2,#RD24812403,https://www.booking.com/hotel/tw/aqua-bella.zh-tw.html,4
台北商旅-大安館,8.3,禁菸客房、免費無線網路、機場接駁車、2 間餐廳、24 小時接待櫃檯、洗衣、電梯、酒吧、早餐評價非常好,「酒，食物，咖啡」 | 「房間舒適整潔，早餐好吃」 | 「早餐不錯，隨時補充食物」,大安區,台北大安區大安路一段135號,25.03861866996092,121.54626488685608,標準房,11700,2,#RD7301308,https://www.booking.com/hotel/tw/lessuitesda.zh-tw.html,4
台北商旅-大安館,8.3,禁菸客房、免費無線網路、機場接駁車、2 間餐廳、24 小時接待櫃檯、洗衣、電梯、酒吧、早餐評價非常好,「酒，食物，咖啡」 | 「房間舒適整潔，早餐好吃」 | 「早餐不錯，隨時補充食物」,大安區,台北大安區大安路一段135號,25.03861866996092,121.54626488685608,標準房,12600,2,#RD7301304,https://www.booking.com/hotel/tw/lessuitesda.zh-tw.html,4
台北商旅-大安館,8.3,禁菸客房、免費無線網路、機場接駁車、2 間餐廳、24 小時接待櫃檯、洗衣、電梯、酒吧、早餐評價非常好,「酒，食物，咖啡」 | 「房間舒適整潔，早餐好吃」 | 「早餐不錯，隨時補充食物」,大安區,台北大安區大安路一段135號,25.03861866996092,121.54626488685608,標準房,13050,2,#RD7301309,https://www.booking.com/hotel/tw/lessuitesda.zh-tw.html,4
北投亞太飯店 ,8.8,室內游泳池、禁菸客房、免費無線網路、免費停車、SPA & 養生會館、餐廳、酒吧、早餐評價很好,「乾淨舒適」 | 「服務態度佳 乾淨 謝謝升級房間」 | 「房間大有小孩放風空間」,北投區,台北北投區幽雅路31號,25.137099,121.515089,標準房,11100,2,#RD286259906,https://www.booking.com/hotel/tw/bei-tou-ya-tai-fan-dian.zh-tw.html,5
北投亞太飯店 ,8.8,室內游泳池、禁菸客房、免費無線網路、免費停車、SPA & 養生會館、餐廳、酒吧、早餐評價很好,「乾淨舒適」 | 「服務態度佳 乾淨 謝謝升級房間」 | 「房間大有小孩放風空間」,北投區,台北北投區幽雅路31號,25.137099,121.515089,標準房,23700,2,#RD286259910,https://www.booking.com/hotel/tw/bei-tou-ya-tai-fan-dian.zh-tw.html,5
北門窩泊旅,7.7,禁菸客房、免費無線網路、機場接駁車、洗衣、電梯、行李寄存,「地点好，附近很方便。整洁不错，工作人员友善」 | 「安靜舒適，員工服務超讚對於環境不熟的顧客講解的很詳細，還有專屬的櫃子，房間內的衛浴及廁所」 | 「離中山站跟台北車站都很近，設備齊全，住得很不錯」,大同區,台北大同區太原路92巷2-1號,25.05223378307381,121.5155190846558,標準房,5728,2,#RD188600105,https://www.booking.com/hotel/tw/tai-bei-bei-men-wo-bo-lu.zh-tw.html,4
北門窩泊旅,7.7,禁菸客房、免費無線網路、機場接駁車、洗衣、電梯、行李寄存,「地点好，附近很方便。整洁不错，工作人员友善」 | 「安靜舒適，員工服務超讚對於環境不熟的顧客講解的很詳細，還有專屬的櫃子，房間內的衛浴及廁所」 | 「離中山站跟台北車站都很近，設備齊全，住得很不錯」,大同區,台北大同區太原路92巷2-1號,25.05223378307381,121.5155190846558,標準房,5728,2,#RD188600112,https://www.booking.com/hotel/tw/tai-bei-bei-men-wo-bo-lu.zh-tw.html,4
北門窩泊旅,7.7,禁菸客房、免費無線網路、機場接駁車、洗衣、電梯、行李寄存,「地点好，附近很方便。整洁不错，工作人员友善」 | 「安靜舒適，員工服務超讚對於環境不熟的顧客講解的很詳細，還有專屬的櫃子，房間內的衛浴及廁所」 | 「離中山站跟台北車站都很近，設備齊全，住得很不錯」,大同區,台北大同區太原路92巷2-1號,25.05223378307381,121.5155190846558,標準房,1866,1,#RD188600102,https://www.booking.com/hotel/tw/tai-bei-bei-men-wo-bo-lu.zh-tw.html,4
北門窩泊旅,7.7,禁菸客房、免費無線網路、機場接駁車、洗衣、電梯、行李寄存,「地点好，附近很方便。整洁不错，工作人员友善」 | 「安靜舒適，員工服務超讚對於環境不熟的顧客講解的很詳細，還有專屬的櫃子，房間內的衛浴及廁所」 | 「離中山站跟台北車站都很近，設備齊全，住得很不錯」,大同區,台北大同區太原路92巷2-1號,25.05223378307381,121.5155190846558,標準房,2072,1,#RD188600101,https://www.booking.com/hotel/tw/tai-bei-bei-men-wo-bo-lu.zh-tw.html,4
台北國際飯店,8.1,禁菸客房、健身中心、免費無線網路、機場接駁車、家庭房、24 小時接待櫃檯、洗衣、電梯、早餐,「前台人員親切，給人回到家的感覺，非常喜歡，有什麼問題都能即時給予協助」 | 「暖氣很棒!」 | 「雖然飯店有年紀，但尚清潔，人員服務佳」,中山區,台北中山區南京東路一段66號,25.05195821070363,121.52493596076964,標準房,4416,2,#RD26523703,https://www.booking.com/hotel/tw/taipei-international.zh-tw.html,3
