name,latitude,longitude
鼎正國際商務旅館,25.04165145008674,121.5514039993286
鼎正國際商務旅館,25.04165145008674,121.5514039993286
鼎正國際商務旅館,25.04165145008674,121.5514039993286
鼎正國際商務旅館,25.04165145008674,121.5514039993286
大新商旅,25.054569,121.538343
沃客汽車旅館,25.11563200030118,121.5062318834324
沃客汽車旅館,25.11563200030118,121.5062318834324
沃客汽車旅館,25.11563200030118,121.5062318834324
沃客汽車旅館,25.11563200030118,121.5062318834324
沃客汽車旅館,25.11563200030118,121.5062318834324
沃客汽車旅館,25.11563200030118,121.5062318834324
玉璽精品飯店,25.118743,121.531297
玉璽精品飯店,25.118743,121.531297
玉璽精品飯店,25.118743,121.531297
日初青旅 Sundaily Hostel 北車,25.04475,121.5133542
日初青旅 Sundaily Hostel 北車,25.04475,121.5133542
東姿商務旅館,25.053520612278525,121.53161466121674
東姿商務旅館,25.053520612278525,121.53161466121674
東姿商務旅館,25.053520612278525,121.53161466121674
宜家居酒店式公寓,25.138389,121.502763
迪樂商旅,25.0528652,121.5119681
迪樂商旅,25.0528652,121.5119681
迪樂商旅,25.0528652,121.5119681
迪樂商旅,25.0528652,121.5119681
璽愛旅店,25.0468467,121.51400910000008
立德北投倆人旅店,25.137038760096672,121.5135258436203
立德北投倆人旅店,25.137038760096672,121.5135258436203
儷夏商旅 - 西門捷運館,25.044616114576687,121.50870323181152
儷夏商旅 - 西門捷運館,25.044616114576687,121.50870323181152
儷夏商旅 - 西門捷運館,25.044616114576687,121.50870323181152
苓旅-站前,25.046861279874843,121.51399300674598
苓旅-站前,25.046861279874843,121.51399300674598
苓旅-站前,25.046861279874843,121.51399300674598
台北慕軒飯店，臻品之選,25.03407421963185,121.54919385910034
台北慕軒飯店，臻品之選,25.03407421963185,121.54919385910034
台北慕軒飯店，臻品之選,25.03407421963185,121.54919385910034
賦樂旅居,25.04320334041341,121.5464573074097
賦樂旅居,25.04320334041341,121.5464573074097
賦樂旅居,25.04320334041341,121.5464573074097
賦樂旅居,25.04320334041341,121.5464573074097
賦樂旅居,25.04320334041341,121.5464573074097
賦樂旅居,25.04320334041341,121.5464573074097
賦樂旅居,25.04320334041341,121.5464573074097
賦樂旅居,25.04320334041341,121.5464573074097
賦樂旅居,25.04320334041341,121.5464573074097
台北寒舍艾美酒店,25.038198254618106,121.56822949647903
台北寒舍艾美酒店,25.038198254618106,121.56822949647903
台北寒舍艾美酒店,25.038198254618106,121.56822949647903
