name,category,lat,lon,address
貳貳参炙有限公司,餐廳,25.053899,121.543586,臺北市中山區南京東路3段223巷41號
守護星股份有限公司,餐廳,25.052949,121.518406,臺北市大同區南京西路76號5樓
台灣娛樂室有限公司,餐廳,25.041705,121.550421,臺北市大安區忠孝東路4段169號6樓之1
樂集股份有限公司,餐廳,25.071991,121.58956,臺北市內湖區成功路2段450號4樓之5
酒拾意有限公司,餐廳,25.026112,121.554764,臺北市信義區基隆路2段151之1號
釂氏餐飲有限公司,餐廳,25.057832,121.526998,臺北市中山區民生東路1段90號1樓
恩英華餐飲有限公司,餐廳,25.024097,121.543238,臺北市大安區復興南路2段286號
政遠國際有限公司,餐廳,25.044944,121.505285,臺北市萬華區昆明街92之2號4樓
阿昌哥印尼料理有限公司,餐廳,25.04398,121.52592,臺北市中正區忠孝東路1段152號11樓之6
派樂斯股份有限公司,餐廳,25.052752,121.519042,臺北市大同區南京西路62號7樓
香港商初食股份有限公司,餐廳,25.047891,121.548475,臺北市松山區敦化南路1段2號4樓
海牧餐飲有限公司,餐廳,25.031168,121.554152,臺北市大安區通化街32號
羅傑管理顧問有限公司,餐廳,25.075519,121.518401,臺北市大同區敦煌路68號
辰安餐飲股份有限公司,餐廳,25.059059,121.545981,臺北市松山區復興北路313巷23號1樓
貝貫股份有限公司,餐廳,25.03294,121.555027,臺北市大安區信義路4段308號1樓
釧猿餐飲有限公司,餐廳,25.04435,121.508235,臺北市萬華區武昌街2段10號2樓
雲冕有限公司,餐廳,25.026847,121.523047,臺北市大安區和平東路1段6號11樓
燔之亭餐飲有限公司,餐廳,25.046264,121.553127,臺北市松山區延吉街30巷4號1樓
星馬泰餐飲事業有限公司,餐廳,24.998818,121.557267,臺北市文山區興隆路3段112巷3號1樓
珈琲部有限公司,餐廳,25.061167,121.529141,臺北市中山區新生北路2段137巷42號1樓
麥筵餐飲有限公司,餐廳,25.068919,121.519541,臺北市大同區民族西路31巷6號
享域國際股份有限公司,餐廳,25.051832,121.534396,臺北市中山區南京東路2段160號6樓
永暉綠能產業股份有限公司,餐廳,25.044671,121.51335,臺北市中正區重慶南路1段57號13樓之14
山摺山有限公司,餐廳,25.016859,121.532458,臺北市大安區羅斯福路3段337號
一色有限公司,餐廳,25.048749,121.522695,臺北市中山區天津街31號1樓
十八大道餐飲有限公司,餐廳,25.044737,121.557345,臺北市大安區市民大道4段18、20號1樓
岸邊的光股份有限公司,餐廳,25.075519,121.518401,臺北市大同區敦煌路68號
澎湃一品股份有限公司,餐廳,25.042536,121.57011,臺北市信義區永吉路120巷84號1樓
銀輪探險有限公司,餐廳,25.045241,121.512587,臺北市中正區漢口街1段45號10樓
十點下班有限公司,餐廳,25.028466,121.540591,臺北市大安區瑞安街208巷5號
展桂有限公司,餐廳,25.044239,121.524061,臺北市中正區忠孝東路1段84巷2號7樓之2
二本松有限公司,餐廳,25.0297,121.54252,臺北市大安區瑞安街118號
富泰金餐飲有限公司,餐廳,25.026738,121.566353,臺北市信義區吳興街345巷6號
菓實永續餐飲股份有限公司,餐廳,25.060172,121.539539,臺北市中山區錦州街350號1樓
阿曼餐飲企業有限公司,餐廳,25.123296,121.524939,臺北市北投區石牌路2段347號
超甲組餐飲有限公司,餐廳,25.036947,121.555378,臺北市大安區延吉街228巷1號1樓
蒔屋股份有限公司,餐廳,25.056549,121.599481,臺北市南港區重陽路120號
定川有限公司,餐廳,25.054518,121.541635,臺北市中山區長春路348之6號1樓
良良海南雞有限公司,餐廳,25.102167,121.52337,臺北市士林區福國路58號1樓
發發牧場股份有限公司,餐廳,25.018587,121.530703,臺北市大安區羅斯福路3段271號10樓之3
望享追夢有限公司,餐廳,25.031942,121.548422,臺北市大安區敦化南路2段34號地下
烘焙享職人咖啡有限公司,餐廳,25.031942,121.548422,臺北市大安區敦化南路2段34號
好飯館股份有限公司,餐廳,25.071618,121.604741,臺北市內湖區民權東路6段264號7樓
和宜熙有限公司,餐廳,25.051037,121.540564,臺北市中山區龍江路79號地下1樓、81號地下1樓
鐵木國際有限公司,餐廳,25.035232,121.544597,臺北市大安區復興南路1段295巷15號
漫時有限公司,餐廳,25.045162,121.515624,臺北市中正區許昌街42之1號4樓
每日日曜股份有限公司,餐廳,25.024193,121.529374,臺北市大安區龍泉街48號
水豚屋股份有限公司,餐廳,25.065798,121.540875,臺北市中山區龍江路350號
川粵府股份有限公司,餐廳,25.034254,121.561111,臺北市信義區基隆路1段333號3樓
芝生鼓亭股份有限公司,餐廳,25.026219,121.523315,臺北市大安區羅斯福路2段79號1樓
台致盛股份有限公司,餐廳,25.089262,121.58447,臺北市內湖區內湖路3段306號2樓
惠華餐飲顧問有限公司,餐廳,25.01779,121.495127,臺北市萬華區武成街11巷36弄18號2樓
魔毒娛樂國際股份有限公司,餐廳,25.060827,121.522743,臺北市中山區中山北路2段114號8樓
河馬寓所有限公司,餐廳,25.051511,121.526274,臺北市中山區林森北路159巷30號1樓
平和食事有限公司,餐廳,25.053569,121.535369,臺北市中山區四平街118號
岩誠實業有限公司,餐廳,25.049246,121.523675,臺北市中山區長安東路1段18號11樓
瑞絲國際有限公司,餐廳,25.053585,121.522208,臺北市中山區中山北路2段20巷1號1樓
食造國際有限公司,餐廳,25.045272,121.511163,臺北市中正區漢口街1段85號4樓之3
歐珀拉有限公司,餐廳,25.050474,121.544229,臺北市松山區復興北路57號14樓之3
鴻偉商旅股份有限公司,餐廳,25.053726,121.508844,臺北市大同區西寧北路37號6樓
賞味宣言股份有限公司,餐廳,25.047497,121.529413,臺北市中山區長安東路1段56巷1弄17之1號
功殿國際股份有限公司,餐廳,25.046958,121.549291,臺北市松山區敦化南路1段7號1樓
烏質有限公司,餐廳,25.055762,121.526878,臺北市中山區新生北路2段60巷11號1樓
且自有限公司,餐廳,25.046759,121.540178,臺北市中山區八德路2段225號2樓
樂餐國際有限公司,餐廳,25.064753,121.585319,臺北市內湖區新湖二路156、158號1樓
逸國際餐食股份有限公司,餐廳,25.046075,121.550625,臺北市松山區八德路3段12巷52弄1號
窗閣文創有限公司,餐廳,25.06622,121.527285,臺北市中山區新生北路3段68巷5號1樓
米語義廚有限公司,餐廳,25.025189,121.548167,臺北市大安區敦化南路2段152之1號1樓
數匯智控山海豆花股份有限公司,餐廳,25.057134,121.514161,臺北市大同區民生西路269號2樓
萬事例特股份有限公司,餐廳,25.048335,121.534107,臺北市中山區長安東路2段80號10樓
有米有限公司,餐廳,25.048719,121.558336,臺北市松山區八德路4段17巷5號
春風少年有限公司,餐廳,25.057389,121.510666,臺北市大同區民樂街111號2樓
滿大人餐飲有限公司,餐廳,25.062805,121.528471,臺北市中山區民權東路2段7號
阩陽有限公司,餐廳,25.058883,121.558102,臺北市松山區民生東路5段69巷1弄6號1樓
揪碳吉有限公司,餐廳,25.044808,121.551284,臺北市松山區市民大道4段161號1樓
康緹樂齡股份有限公司,餐廳,25.021287,121.570082,臺北市信義區松仁路308巷60號1樓
好食城三總股份有限公司,餐廳,25.08481,121.556951,臺北市中山區北安路829號2樓
慶其諺有限公司,餐廳,25.055319,121.52557,臺北市中山區林森北路279號1樓
池先生公館大馬料理有限公司,餐廳,25.04398,121.52592,臺北市中正區忠孝東路1段152號11樓之6
一品鍋貼有限公司,餐廳,25.077658,121.590382,臺北市內湖區星雲街10號1樓
大驛國際顧問有限公司,餐廳,25.029105,121.548388,臺北市大安區敦化南路2段76號5樓之2
寶睿豐有限公司,餐廳,25.04468,121.546125,臺北市大安區大安路1段10號
軒寓閣樓府旺股份有限公司,餐廳,25.033166,121.544405,臺北市大安區信義路4段26號6樓之1
嗯雞刀忠孝有限公司,餐廳,25.043907,121.544621,臺北市大安區復興南路1段107巷5弄2號1樓
屹立雪茄有限公司,餐廳,25.036586,121.548073,臺北市大安區四維路18號2樓
極致餐飲股份有限公司,餐廳,25.037223,121.568749,臺北市信義區松仁路89號2樓
韓餐有限公司,餐廳,25.022392,121.542641,臺北市大安區和平東路2段118巷52弄3號
恩科斯塔有限公司,餐廳,25.03655,121.549225,臺北市大安區敦化南路1段261號4樓
高偲酌有限公司,餐廳,25.031656,121.558128,臺北市信義區嘉興街36號
天亦閣有限公司,餐廳,25.077088,121.585105,臺北市內湖區文德路210巷30弄37號
加加餐飲有限公司,餐廳,25.048217,121.540584,臺北市中山區長安東路2段178號4樓
酷迏國際有限公司,餐廳,25.050294,121.564341,臺北市松山區八德路4段245巷48號
大季國際有限公司,餐廳,25.053719,121.549718,臺北市松山區敦化北路145巷9號1樓
群澤餐飲有限公司,餐廳,25.028153,121.550717,臺北市大安區安和路2段171巷19號
知悅有限公司,餐廳,25.035731,121.543336,臺北市大安區復興南路1段350號
富士南山餐飲有限公司,餐廳,25.051863,121.530797,臺北市中山區南京東路2段76號4樓
飴餾飽股份有限公司,餐廳,25.042289,121.556935,臺北市大安區光復南路180巷1號1樓、3號1樓
玖拾加股份有限公司,餐廳,25.044478,121.537173,臺北市大安區市民大道3段178號3樓之2
我的座位有限公司,餐廳,25.042957,121.549734,臺北市大安區敦化南路1段177巷10號
榮日股份有限公司,餐廳,25.030189,121.549317,臺北市大安區敦化南路2段77號4樓
睿特實業有限公司,餐廳,25.04916,121.566175,臺北市松山區八德路4段289之3號
飛映像有限公司,餐廳,25.051265,121.561376,臺北市松山區南京東路5段84號3樓
夢露食品股份有限公司,餐廳,25.022199,121.541169,臺北市大安區辛亥路2段171巷11號1樓
富八八有限公司,餐廳,25.057984,121.55061,臺北市松山區民生東路4段57號1樓
源訓體育有限公司,餐廳,25.025779,121.53463,臺北市大安區新生南路3段2號10樓之5
食樂唯食品有限公司,餐廳,25.032209,121.500382,臺北市萬華區興寧街46號1樓
韻藏企業股份有限公司,餐廳,25.02816,121.570922,臺北市信義區信義路5段150巷2號14樓之3
格佳食品有限公司,餐廳,25.050132,121.562633,臺北市松山區吉祥路45號
種火餐飲有限公司,餐廳,25.044333,121.546935,臺北市大安區大安路1段19巷16號1樓
吾泊有限公司,餐廳,25.068299,121.523358,臺北市中山區民族東路2號3樓之1
品豐餐飲股份有限公司,餐廳,25.039645,121.576498,臺北市信義區忠孝東路5段372巷27弄75之2號1樓
翊釩有限公司,餐廳,25.058053,121.519177,臺北市大同區雙連街9號
都邑餐飲有限公司,餐廳,25.034587,121.557338,臺北市大安區光復南路552號地下層
金毅利有限公司,餐廳,25.045612,121.510526,臺北市中正區延平南路50號2樓
咲居有限公司,餐廳,25.019026,121.557446,臺北市大安區和平東路3段346巷17號
安園餐飲股份有限公司,餐廳,25.054618,121.551126,臺北市松山區敦化北路165巷20號1樓
大有恒餐飲事業有限公司,餐廳,25.096474,121.532717,臺北市士林區福林路186之1號1樓
家銓國際有限公司,餐廳,25.041678,121.551621,臺北市大安區忠孝東路4段197號8樓之5
法菲利有限公司,餐廳,25.033895,121.497581,臺北市萬華區大理街116巷3號1樓
鉐撈企業有限公司,餐廳,25.050913,121.533212,臺北市中山區松江路95之1號3樓
饞樂利有限公司,餐廳,25.028441,121.551683,臺北市大安區樂利路11巷13號
院院股份有限公司,餐廳,25.05036,121.519732,臺北市大同區長安西路35號1樓
咕咕咕國際有限公司,餐廳,25.037013,121.561729,臺北市信義區基隆路1段350號1樓之23
格林威治股份有限公司,餐廳,25.054725,121.508962,臺北市大同區西寧北路65號
九份紅樓有限公司,餐廳,25.02137,121.532962,臺北市大安區溫州街48巷2號
芒果炸雞股份有限公司,餐廳,25.043483,121.547138,臺北市大安區敦化南路1段160巷40號1樓
肆零肆有限公司,餐廳,25.035273,121.548181,臺北市大安區四維路35號(1樓)
長河國際實業有限公司,餐廳,25.042224,121.513373,臺北市中正區重慶南路1段121號5樓
甲莊有限公司,餐廳,25.04238,121.543552,臺北市大安區復興南路1段150號
富桔軒食品有限公司,餐廳,25.027315,121.490984,臺北市萬華區西園路2段320巷36弄36號1樓
閎城建設股份有限公司,餐廳,25.03586,121.574802,臺北市信義區松德路171號12樓之6
海盜餐飲股份有限公司,餐廳,25.051189,121.564916,臺北市松山區南京東路5段206號3樓之1
芯園貿易有限公司,餐廳,25.027923,121.541832,臺北市大安區復興南路2段160巷29號1樓
清泉小吃店有限公司,餐廳,25.058817,121.520307,臺北市大同區萬全街1號3樓之6
仕紳國際股份有限公司,餐廳,25.093111,121.527012,臺北市士林區中山北路5段505巷26號1樓
府芨有限公司,餐廳,25.057386,121.524253,臺北市中山區中山北路2段77巷12之5號
有趣餐點有限公司,餐廳,25.057825,121.532107,臺北市中山區民生東路2段138號1樓
山林亮股份有限公司,餐廳,25.039169,121.550372,臺北市大安區安和路1段27號17樓
伯斯悟有限公司,餐廳,25.049133,121.57254,臺北市信義區市民大道6段108號1樓
合鞋國際股份有限公司,餐廳,25.030643,121.541269,臺北市大安區瑞安街208巷61弄14號
柏格歐克拉克有限公司,餐廳,25.120103,121.531245,臺北市士林區中山北路7段36號1樓
甄拾堂有限公司,餐廳,25.052326,121.532814,臺北市中山區松江路122號11樓
絢肉有限公司,餐廳,25.058658,121.530091,臺北市中山區吉林路208號1樓
美食戰略研究股份有限公司,餐廳,25.054165,121.551721,臺北市松山區敦化北路155巷91號1樓
明月樓有限公司,餐廳,25.024049,121.543237,臺北市大安區復興南路2段288號1樓
城市光韻股份有限公司,餐廳,25.034464,121.552341,臺北市大安區安和路1段98號1樓
艾可米斯特台灣股份有限公司,餐廳,25.053993,121.510516,臺北市大同區南京西路233巷1號1樓
朧徠有限公司,餐廳,25.040842,121.556282,臺北市大安區光復南路240巷29號1樓
春路國際股份有限公司,餐廳,25.056667,121.521081,臺北市中山區中山北路2段62巷32號1樓
一本萬利股份有限公司,餐廳,25.024224,121.529375,臺北市大安區龍泉街46號1樓
夏希有限公司,餐廳,25.089638,121.526685,臺北市士林區大北路7號1樓
品心餐酒有限公司,餐廳,25.04463,121.556499,臺北市大安區市民大道4段230號1樓
樹洞餐飲股份有限公司,餐廳,25.051138,121.534868,臺北市中山區伊通街47號
耀淳有限公司,餐廳,25.04257,121.554642,臺北市大安區延吉街131巷6號
百橙國際股份有限公司,餐廳,25.055166,121.515134,臺北市大同區寧夏路23之1號2樓
熙雲國際有限公司,餐廳,25.059028,121.562145,臺北市松山區民生東路5段147號11樓
無憂實業有限公司,餐廳,25.118341,121.525043,臺北市士林區天母西路48之1號1樓
新麗旅店有限公司,餐廳,25.047008,121.505487,臺北市萬華區開封街2段53號1樓
清達仁股份有限公司,餐廳,25.044119,121.544623,臺北市大安區復興南路1段107巷5弄8號1樓
上作美器設計有限公司,餐廳,25.066562,121.515083,臺北市大同區昌吉街61巷9弄4號
騰森餐飲實業有限公司,餐廳,25.079775,121.592845,臺北市內湖區康寧路1段94號1樓
肉執事內壢股份有限公司,餐廳,25.051881,121.528378,臺北市中山區南京東路2段6號11樓
嗨圃股份有限公司,餐廳,25.042569,121.548293,臺北市大安區敦化南路1段190巷2號
豐立晴有限公司,餐廳,25.031842,121.496829,臺北市萬華區西園路2段52巷3號5樓
勻斯有限公司,餐廳,25.05074,121.512065,臺北市大同區延平北路1段41號1樓
試後焉有限公司,餐廳,25.068213,121.527218,臺北市中山區民族東路102號1樓
田豈有限公司,餐廳,25.031117,121.517185,臺北市中正區南昌路1段72號
百泇有限公司,餐廳,25.050412,121.560528,臺北市松山區南京東路5段66巷12弄3號
品聚餐飲管理顧問有限公司,餐廳,25.044167,121.506927,臺北市萬華區漢中街50巷13之2號1樓
印摘茶館有限公司,餐廳,25.043696,121.543244,臺北市大安區復興南路1段92之6號
青嬌股份有限公司,餐廳,25.041433,121.527112,臺北市中正區濟南路2段9號1樓
實話國際有限公司,餐廳,25.036928,121.504915,臺北市萬華區柳州街92號1樓
丹丹娛樂股份有限公司,餐廳,25.042459,121.570121,臺北市信義區永吉路120巷86號
圓城管理顧問股份有限公司,餐廳,25.050523,121.523905,臺北市中山區中山北路1段105巷12之6號2樓
御品食品股份有限公司,餐廳,25.047968,121.544158,臺北市松山區復興北路1號12樓之2
池姊姊餐飲有限公司,餐廳,25.015979,121.531107,臺北市中正區汀州路3段145號1樓
金莉韓貿易有限公司,餐廳,25.0587,121.53913,臺北市中山區合江街102巷2號
食翔有限公司,餐廳,25.050492,121.571864,臺北市松山區塔悠路19號1樓
屠夫忠孝有限公司,餐廳,25.041872,121.539247,臺北市大安區忠孝東路3段205之1號1樓
風林有限公司,餐廳,25.052326,121.532814,臺北市中山區松江路122號11樓
東時股份有限公司,餐廳,25.029865,121.557942,臺北市信義區基隆路2段91號10樓
湯裡來國際餐飲有限公司,餐廳,25.116353,121.516116,臺北市北投區石牌路2段66號2樓
滿堂紅國際餐飲股份有限公司,餐廳,25.128561,121.50153,臺北市北投區中央南路1段197巷8號1樓
津泰珠有限公司,餐廳,25.014099,121.5338,臺北市中正區汀州路3段219號1樓
秐朗旅宿股份有限公司,餐廳,25.030128,121.527628,臺北市大安區金華街187號2樓、5樓~13樓
壯熹餐飲有限公司,餐廳,25.068372,121.517081,臺北市大同區民族西路88號(1樓)
天天想吃麻辣鍋餐飲有限公司,餐廳,25.059059,121.554343,臺北市松山區光復北路96、98號2樓
綺羿寶國際有限公司,餐廳,25.042983,121.565843,臺北市信義區基隆路1段141號13樓之1
啟辰貿易有限公司,餐廳,25.092637,121.521636,臺北市士林區福德路12、14號
南園食品有限公司,餐廳,25.030866,121.519381,臺北市中正區羅斯福路1段56號1樓
摩德國際行銷有限公司,餐廳,25.103427,121.524888,臺北市士林區中山北路6段29號1樓
綺盈有限公司,餐廳,25.102108,121.521972,臺北市士林區福國路98號4樓之4
皇凱食品有限公司,餐廳,25.056162,121.519071,臺北市大同區承德路2段91巷30號
有溫度有限公司,餐廳,25.045483,121.570668,臺北市信義區永吉路134號1樓
雙月謙大吉股份有限公司,餐廳,24.987682,121.550653,臺北市文山區木柵路1段163號
禾弘餐飲有限公司,餐廳,25.047163,121.533517,臺北市中山區松江路25巷1之4號1樓
天鈺生物科技股份有限公司,餐廳,25.050142,121.543775,臺北市中山區復興北路58號10樓
奧爾辣有限公司,餐廳,25.044757,121.54527,臺北市大安區市民大道4段32號1樓
品敘股份有限公司,餐廳,25.053335,121.616125,臺北市南港區忠孝東路7段526、528號2樓
叁一花室股份有限公司,餐廳,25.028925,121.557641,臺北市信義區嘉興街127巷2號1樓
和邁國際股份有限公司,餐廳,25.05808,121.540321,臺北市中山區民生東路3段51號12樓
長洋國際實業有限公司,餐廳,25.042224,121.513373,臺北市中正區重慶南路1段121號5樓
彤有限公司,餐廳,25.04387,121.55311,臺北市大安區忠孝東路4段223巷56號
同人餐飲股份有限公司,餐廳,25.045082,121.514827,臺北市中正區漢口街1段2號2樓
佳藝美術文藝有限公司,餐廳,25.027038,121.525431,臺北市大安區和平東路1段83號
栩禾有限公司,餐廳,25.060987,121.532968,臺北市中山區松江路328號8樓
波波池享樂哲學有限公司,餐廳,24.989443,121.573166,臺北市文山區新光路1段32巷4弄3號8樓之1
金飯碗有限公司,餐廳,25.027248,121.525612,臺北市大安區和平東路1段87之1號4樓
雙城鐵板燒有限公司,餐廳,25.066113,121.524371,臺北市中山區雙城街23之3號地下室
水石富有限公司,餐廳,25.03655,121.549225,臺北市大安區敦化南路1段261號4樓
韓瑞實業有限公司,餐廳,25.051833,121.534199,臺北市中山區南京東路2段150號7樓
勇氣無限股份有限公司,餐廳,25.058703,121.548706,臺北市松山區敦化北路222巷2號6樓
瀚薩有限公司,餐廳,25.06446,121.545248,臺北市松山區五常街279號1樓
海峽會美食股份有限公司,餐廳,25.054708,121.549434,臺北市松山區敦化北路167號17樓
揪起來娛樂股份有限公司,餐廳,25.028123,121.543701,臺北市大安區復興南路2段157號3樓之2
羅尼尼有限公司,餐廳,25.051514,121.521718,臺北市中山區中山北路1段140巷7號1樓
方法論顧問有限公司,餐廳,25.032945,121.551698,臺北市大安區信義路4段188號6樓之1
倘瓶有限公司,餐廳,25.062066,121.530672,臺北市中山區松江路362巷83號1樓
天后電影股份有限公司,餐廳,25.054789,121.539561,臺北市中山區長春路247號1樓
銘華餐飲有限公司,餐廳,25.053167,121.54016,臺北市中山區龍江路114巷1號1樓
滿滿荷包餐飲有限公司,餐廳,25.032298,121.558673,臺北市信義區嘉興街8號
而本由你股份有限公司,餐廳,25.049994,121.568988,臺北市松山區寶清街17號1樓
媽啦餐酒股份有限公司,餐廳,25.042743,121.554633,臺北市大安區延吉街131巷7之1號
超懶餐飲有限公司,餐廳,25.050763,121.52684,臺北市中山區林森北路133巷45號1樓
湖心亭國際有限公司,餐廳,25.014703,121.533446,臺北市中正區羅斯福路4段52巷1之1號1樓
緣夢餐飲有限公司,餐廳,25.040322,121.503896,臺北市萬華區長沙街2段114號
恆榮文創股份有限公司,餐廳,25.048445,121.51748,臺北市中正區市民大道1段100號地下一層鄭州路地下街商場輕食區016號店舖
大米香香有限公司,餐廳,25.043855,121.531229,臺北市中正區八德路1段58號
食參日本威士忌有限公司,餐廳,25.028614,121.521034,臺北市中正區羅斯福路2段18號1樓、20號1樓及22號1樓
緯米餐飲股份有限公司,餐廳,25.044353,121.54718,臺北市大安區大安路1段19巷20號1樓
笑眯眯創意有限公司,餐廳,25.051833,121.534199,臺北市中山區南京東路2段150號7樓
華城匯百貨股份有限公司,餐廳,25.057258,121.614402,臺北市南港區三重路66號11樓
尋找目的人生有限公司,餐廳,25.032243,121.516349,臺北市中正區南昌路1段14號2樓
內湖鳥人拉麵股份有限公司,餐廳,25.069286,121.614011,臺北市內湖區東湖路43巷5號1樓
七美之星開發有限公司,餐廳,25.111416,121.515891,臺北市北投區石牌路1段166巷137號1樓
女王與螞蟻有限公司,餐廳,25.042998,121.504554,臺北市萬華區成都路90號1、2樓
德馨坊餐飲有限公司,餐廳,25.064927,121.529578,臺北市中山區農安街119號
老靈魂國際有限公司,餐廳,25.063374,121.604262,臺北市內湖區安康路260號1樓
影石傳播股份有限公司,餐廳,25.038653,121.576275,臺北市信義區松德路64號4樓
藝尚有限公司,餐廳,25.050142,121.543775,臺北市中山區復興北路58號10樓
金燈有限公司,餐廳,25.043824,121.532619,臺北市中正區新生南路1段6號之7
宇展廣告有限公司,餐廳,25.033304,121.559235,臺北市信義區信義路4段415號14樓之1
特許開發培育事業股份有限公司,餐廳,25.05701,121.524496,臺北市中山區中山北路2段65巷18之1號1樓
古太世德有限公司,餐廳,25.055864,121.516842,臺北市大同區太原路173號1樓
阿醬泰實業股份有限公司,餐廳,25.05223,121.535878,臺北市中山區南京東路2段163號
峰田企業有限公司,餐廳,25.047433,121.549291,臺北市松山區敦化南路1段3號3樓之3
萬華之星有限公司,餐廳,25.03545,121.49769,臺北市萬華區和平西路3段187號地下室
旭穗股份有限公司,餐廳,25.048476,121.579108,臺北市信義區松隆路327號地下1樓
等你開心有限公司,餐廳,25.04299,121.546285,臺北市大安區大安路1段53號1樓
睿亨科技管理顧問有限公司,餐廳,25.066628,121.524027,臺北市中山區德惠街16號6樓
田尻號國際貿易有限公司,餐廳,25.024995,121.543847,臺北市大安區和平東路2段259號5樓
鑲菜有限公司,餐廳,25.039237,121.543488,臺北市大安區復興南路1段222號2樓
永富餐飲有限公司,餐廳,25.04277,121.530454,臺北市中正區忠孝東路2段100號3樓
沛恩酒業有限公司,餐廳,25.032039,121.552239,臺北市大安區安和路2段22號1樓
福庵實業有限公司,餐廳,25.066163,121.524884,臺北市中山區雙城街25巷6之3號1樓
山海咖甜有限公司,餐廳,25.071021,121.519574,臺北市大同區承德路3段247巷24號1樓
墨瓦有限公司,餐廳,25.059584,121.523537,臺北市中山區錦州街4巷5號1樓
柏鴻企業有限公司,餐廳,25.10321,121.521628,臺北市士林區福華路147巷14號
可樂乃股份有限公司,餐廳,25.027806,121.556618,臺北市信義區基隆路2段131之11號1樓
鳥貴成股份有限公司,餐廳,25.08481,121.556951,臺北市中山區北安路829號2樓
摸摸薛餐飲有限公司,餐廳,25.056528,121.526573,臺北市中山區新生北路2段68巷11之1號
隨機應變股份有限公司,餐廳,25.046303,121.515823,臺北市中正區忠孝西路1段50號22樓之2
樂津餐飲有限公司,餐廳,25.028421,121.569031,臺北市信義區信義路5段150巷14弄2之1號1樓
隨便股份有限公司,餐廳,25.038527,121.576649,臺北市信義區松德路65號11樓之2
一福森有限公司,餐廳,25.028494,121.556652,臺北市大安區基隆路2段136號6樓之2
禾頤有限公司,餐廳,25.04136,121.56672,臺北市信義區忠孝東路5段61號1樓
卓越環球控股有限公司,餐廳,25.039912,121.562219,臺北市信義區逸仙路32巷7號1樓
頤府有限公司,餐廳,24.983176,121.566124,臺北市文山區木新路2段260號1樓
酒一酒有限公司,餐廳,25.027515,121.567331,臺北市信義區莊敬路423巷2弄17號1樓
盛枝企業有限公司,餐廳,25.05195,121.524669,臺北市中山區南京東路1段52號1樓
愛吉餐飲事業股份有限公司,餐廳,25.053661,121.615201,臺北市南港區中南街62號
藍田萬國有限公司,餐廳,25.054082,121.513129,臺北市大同區南京西路163號2樓之27
淼然國際有限公司,餐廳,25.053173,121.547499,臺北市松山區南京東路3段335巷19號1樓
天人餐飲有限公司,餐廳,25.118645,121.528433,臺北市士林區天母西路13巷4號1樓
山富咖啡有限公司,餐廳,25.133914,121.503381,臺北市北投區溫泉路27號
曟食有限公司,餐廳,25.033922,121.545852,臺北市大安區大安路1段228號
沁和餐飲有限公司,餐廳,25.046541,121.530692,臺北市中山區新生北路1段62巷9號1樓
宇玟有限公司,餐廳,25.081617,121.569967,臺北市內湖區內湖路1段324號
餥客思有限公司,餐廳,25.115212,121.507633,臺北市北投區實踐街5巷10弄7號4樓
美而快餐飲股份有限公司,餐廳,25.052772,121.510876,臺北市大同區甘谷街26號5樓
班可有限公司,餐廳,25.042902,121.565797,臺北市信義區基隆路1段143號11樓之3
保食捷有限公司,餐廳,25.063348,121.527387,臺北市中山區新生北路3段12號
富富生活有限公司,餐廳,25.041298,121.54991,臺北市大安區忠孝東路4段148號7樓
大龍粥食品有限公司,餐廳,25.074511,121.5149,臺北市大同區重慶北路3段335巷26號1樓
咖哈美爾有限公司,餐廳,25.05711,121.525006,臺北市中山區中山北路2段65巷37之1號3樓
新華港式有限公司,餐廳,25.053272,121.547336,臺北市松山區南京東路3段303巷14弄6號、8號、8之1號
鼎峯餐飲有限公司,餐廳,25.064102,121.523523,臺北市中山區雙城街10巷10號
佐佐樂有限公司,餐廳,25.042732,121.547597,臺北市大安區敦化南路1段190巷23號
雞優股養生餐飲有限公司,餐廳,25.026997,121.564145,臺北市信義區吳興街269巷1之1號1樓
巨筷股份有限公司,餐廳,25.043205,121.54731,臺北市大安區大安路1段51巷23號1樓
輠拾餐飲有限公司,餐廳,25.046759,121.553582,臺北市松山區延吉街9之5號1樓
茵卡奈馨有限公司,餐廳,25.083473,121.560114,臺北市中山區植福路195之1號10樓
冠瑄食品有限公司,餐廳,25.09165,121.525572,臺北市士林區大東路124號
牛皮球有限公司,餐廳,24.999226,121.54749,臺北市文山區景華街222號
日翼股份有限公司,餐廳,25.04468,121.553109,臺北市松山區市民大道4段215號1樓
麵屋技庵製料所有限公司,餐廳,25.081315,121.546302,臺北市中山區大直街18號1樓
沅鮮餐飲有限公司,餐廳,25.020254,121.553972,臺北市大安區安居街52號1樓
春宴食業股份有限公司,餐廳,25.051411,121.523287,臺北市中山區天津街68號1樓
烏拉拉有限公司,餐廳,25.035561,121.568034,臺北市信義區松壽路28號1樓
前夜製造有限公司,餐廳,25.045127,121.544566,臺北市松山區市民大道4段25號
挑興文化出版有限公司,餐廳,25.045127,121.544566,臺北市松山區市民大道4段25號1樓
酣暢餐飲有限公司,餐廳,25.051829,121.533857,臺北市中山區南京東路2段140號6樓
藝禪有限公司,餐廳,25.041893,121.568411,臺北市信義區忠孝東路5段71巷11弄30號1樓
學堂加有限公司,餐廳,25.120037,121.526591,臺北市士林區天玉街1號1樓
